rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,msg,data,id,extended,dlc
1479513000346173287,,256986,,1479513000,346122449,'',,"[179, 43, 0, 0, 179, 43, 0, 128]",99,False,8
1479513000346379661,,256987,,1479513000,346336845,'',,"[183, 17, 31, 0, 0, 0, 0, 0]",117,False,8
1479513000348936118,,256988,,1479513000,348881296,'',,"[0, 0, 0, 16, 7, 0, 255, 171]",116,False,8
1479513000350832491,,256989,,1479513000,350774761,'',,"[202, 10, 201, 10, 190, 10, 206, 10]",106,False,8
1479513000351012472,,256990,,1479513000,350963699,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000355294343,,256991,,1479513000,355230341,'',,"[127, 17, 32, 0, 0, 0, 0, 0]",117,False,8
1479513000355992131,,256992,,1479513000,355942582,'',,"[51, 0, 6, 0, 0, 0, 0, 0]",108,False,4
1479513000356234065,,256993,,1479513000,356185039,'',,"[12, 0, 0, 0, 234, 12, 254, 128]",101,False,8
1479513000356438653,,256994,,1479513000,356402235,'',,"[21, 0, 237, 255, 213, 3, 0, 0]",107,False,6
1479513000356759287,,256995,,1479513000,356716727,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000358462906,,256996,,1479513000,358409535,'',,"[203, 10, 197, 10, 191, 10, 202, 10]",106,False,8
1479513000361175769,,256997,,1479513000,361123320,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000362518730,,256998,,1479513000,362477018,'',,"[154, 37, 0, 0, 154, 37, 0, 128]",97,False,8
1479513000365972245,,256999,,1479513000,365915637,'',,"[97, 17, 33, 0, 0, 0, 0, 0]",117,False,8
1479513000366175378,,257000,,1479513000,366137387,'',,"[123, 43, 0, 0, 123, 43, 0, 128]",99,False,8
1479513000366356500,,257001,,1479513000,366315409,'',,"[82, 0, 11, 0, 0, 0, 0, 0]",108,False,4
1479513000366578313,,257002,,1479513000,366535165,'',,"[16, 0, 240, 255, 223, 3, 0, 0]",107,False,6
1479513000369023896,,257003,,1479513000,368929686,'',,"[0, 0, 0, 16, 7, 0, 255, 171]",116,False,8
1479513000370989099,,257004,,1479513000,370893388,'',,"[200, 10, 204, 10, 196, 10, 210, 10]",106,False,8
1479513000375773317,,257005,,1479513000,375444309,'',,"[97, 17, 33, 0, 0, 0, 0, 0]",117,False,8
1479513000375910868,,257006,,1479513000,375834181,'',,"[109, 0, 18, 0, 0, 0, 0, 0]",108,False,4
1479513000376181859,,257007,,1479513000,376125748,'',,"[7, 0, 242, 255, 242, 3, 0, 0]",107,False,6
1479513000376404407,,257008,,1479513000,376354754,'',,"[12, 0, 0, 0, 231, 12, 253, 128]",101,False,8
1479513000376674932,,257009,,1479513000,376626638,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000378546564,,257010,,1479513000,378497901,'',,"[204, 10, 204, 10, 187, 10, 211, 10]",106,False,8
1479513000381793057,,257011,,1479513000,381737773,'',,"[143, 3, 0, 0, 0, 0, 0, 0]",114,False,2
1479513000382580986,,257012,,1479513000,382502838,'',,"[182, 37, 0, 0, 182, 37, 0, 128]",97,False,8
1479513000385965992,,257013,,1479513000,385909042,'',,"[38, 17, 34, 0, 0, 0, 0, 0]",117,False,8
1479513000386163740,,257014,,1479513000,386122810,'',,"[219, 43, 0, 0, 219, 43, 0, 128]",99,False,8
1479513000386337580,,257015,,1479513000,386297180,'',,"[118, 0, 22, 0, 0, 0, 0, 0]",108,False,4
1479513000386554908,,257016,,1479513000,386518107,'',,"[254, 255, 241, 255, 252, 3, 0, 0]",107,False,6
1479513000388898359,,257017,,1479513000,388856972,'',,"[0, 0, 0, 16, 8, 0, 255, 171]",116,False,8
1479513000390863897,,257018,,1479513000,390825903,'',,"[201, 10, 211, 10, 197, 10, 196, 10]",106,False,8
1479513000395233894,,257019,,1479513000,395182424,'',,"[214, 16, 36, 0, 0, 0, 0, 0]",117,False,8
1479513000395913616,,257020,,1479513000,395867408,'',,"[110, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000396172564,,257021,,1479513000,396122009,'',,"[247, 255, 238, 255, 252, 3, 0, 0]",107,False,6
1479513000396424724,,257022,,1479513000,396382937,'',,"[12, 0, 0, 0, 229, 12, 254, 128]",101,False,8
1479513000396724371,,257023,,1479513000,396648242,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000398457709,,257024,,1479513000,398412884,'',,"[202, 10, 210, 10, 203, 10, 201, 10]",106,False,8
1479513000401098614,,257025,,1479513000,401062545,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000402577301,,257026,,1479513000,402543610,'',,"[152, 37, 0, 0, 152, 37, 0, 128]",97,False,8
1479513000405760591,,257027,,1479513000,405724623,'',,"[85, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000406072716,,257028,,1479513000,406020141,'',,"[246, 255, 236, 255, 233, 3, 0, 0]",107,False,6
1479513000406231584,,257029,,1479513000,406191862,'',,"[43, 44, 0, 0, 43, 44, 0, 128]",99,False,8
1479513000406490964,,257030,,1479513000,406457171,'',,"[214, 16, 36, 0, 0, 0, 0, 0]",117,False,8
1479513000408920865,,257031,,1479513000,408864871,'',,"[0, 0, 0, 16, 6, 0, 255, 171]",116,False,8
1479513000410561604,,257032,,1479513000,410509461,'',,"[201, 10, 207, 10, 194, 10, 204, 10]",106,False,8
1479513000411189424,,257033,,1479513000,411144121,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000415336662,,257034,,1479513000,415282178,'',,"[88, 16, 36, 0, 0, 0, 0, 0]",117,False,8
1479513000416277342,,257035,,1479513000,416228387,'',,"[12, 0, 0, 0, 228, 12, 0, 128]",101,False,8
1479513000416671000,,257036,,1479513000,416626814,'',,"[46, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000416977078,,257037,,1479513000,416933584,'',,"[249, 255, 236, 255, 223, 3, 0, 0]",107,False,6
1479513000417498901,,257038,,1479513000,417463944,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000418460911,,257039,,1479513000,418428156,'',,"[196, 10, 207, 10, 200, 10, 201, 10]",106,False,8
1479513000422589247,,257040,,1479513000,422548055,'',,"[158, 37, 0, 0, 158, 37, 0, 128]",97,False,8
1479513000425956019,,257041,,1479513000,425877827,'',,"[5, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000426266269,,257042,,1479513000,426152869,'',,"[91, 44, 0, 0, 91, 44, 0, 128]",99,False,8
1479513000426331596,,257043,,1479513000,426284558,'',,"[0, 0, 238, 255, 223, 3, 0, 0]",107,False,6
1479513000427396752,,257044,,1479513000,427358964,'',,"[192, 15, 37, 0, 0, 0, 0, 0]",117,False,8
1479513000428890768,,257045,,1479513000,428856060,'',,"[0, 0, 0, 16, 0, 0, 255, 171]",116,False,8
1479513000430583739,,257046,,1479513000,430502470,'',,"[199, 10, 205, 10, 200, 10, 205, 10]",106,False,8
1479513000435500273,,257047,,1479513000,435457817,'',,"[192, 15, 37, 0, 0, 0, 0, 0]",117,False,8
1479513000435971623,,257048,,1479513000,435923739,'',,"[227, 255, 23, 0, 0, 0, 0, 0]",108,False,4
1479513000436193211,,257049,,1479513000,436142899,'',,"[6, 0, 240, 255, 242, 3, 0, 0]",107,False,6
1479513000436448782,,257050,,1479513000,436409926,'',,"[12, 0, 0, 0, 228, 12, 2, 128]",101,False,8
1479513000436784686,,257051,,1479513000,436755214,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000438467572,,257052,,1479513000,438430120,'',,"[200, 10, 206, 10, 202, 10, 202, 10]",106,False,8
1479513000442656884,,257053,,1479513000,442596002,'',,"[166, 37, 0, 0, 166, 37, 0, 128]",97,False,8
1479513000446024564,,257054,,1479513000,445930737,'',,"[24, 15, 38, 0, 0, 0, 0, 0]",117,False,8
1479513000446184488,,257055,,1479513000,446124584,'',,"[227, 44, 0, 0, 227, 44, 0, 128]",99,False,8
1479513000446316420,,257056,,1479513000,446259144,'',,"[201, 255, 23, 0, 0, 0, 0, 0]",108,False,4
1479513000446553949,,257057,,1479513000,446485742,'',,"[13, 0, 240, 255, 252, 3, 0, 0]",107,False,6
1479513000449899270,,257058,,1479513000,448860256,'',,"[0, 0, 0, 16, 2, 0, 255, 171]",116,False,8
1479513000450793901,,257059,,1479513000,450743233,'',,"[199, 10, 207, 10, 194, 10, 201, 10]",106,False,8
1479513000451191482,,257060,,1479513000,451147578,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000455237860,,257061,,1479513000,455188966,'',,"[106, 14, 39, 0, 0, 0, 0, 0]",117,False,8
1479513000455937170,,257062,,1479513000,455888967,'',,"[187, 255, 23, 0, 0, 0, 0, 0]",108,False,4
1479513000456363390,,257063,,1479513000,456313776,'',,"[12, 0, 0, 0, 227, 12, 2, 128]",101,False,8
1479513000456570187,,257064,,1479513000,456533952,'',,"[20, 0, 236, 255, 233, 3, 0, 0]",107,False,6
1479513000456842302,,257065,,1479513000,456794114,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000458465582,,257066,,1479513000,458421658,'',,"[201, 10, 206, 10, 199, 10, 202, 10]",106,False,8
1479513000463733009,,257067,,1479513000,463674105,'',,"[144, 232, 175, 134, 32, 154, 42, 234]",109,False,8
1479513000463775221,,257068,,1479513000,463721643,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000463852438,,257069,,1479513000,463786871,'',,"[16, 11, 18, 23, 49, 58, 7, 8]",110,False,8
1479513000463856452,,257070,,1479513000,463789888,'',,"[86, 255, 171, 116, 21, 5, 8, 82]",111,False,8
1479513000463858168,,257071,,1479513000,463790681,'',,"[193, 37, 0, 0, 193, 37, 0, 128]",97,False,8
1479513000466255055,,257072,,1479513000,466188265,'',,"[3, 45, 0, 0, 3, 45, 0, 128]",99,False,8
1479513000466398809,,257073,,1479513000,466362735,'',,"[106, 14, 39, 0, 0, 0, 0, 0]",117,False,8
1479513000466573527,,257074,,1479513000,466542112,'',,"[182, 255, 22, 0, 0, 0, 0, 0]",108,False,4
1479513000466794795,,257075,,1479513000,466756199,'',,"[27, 0, 233, 255, 233, 3, 0, 0]",107,False,6
1479513000468967889,,257076,,1479513000,468923256,'',,"[0, 0, 0, 16, 3, 0, 255, 171]",116,False,8
1479513000470875321,,257077,,1479513000,470823452,'',,"[204, 10, 205, 10, 187, 10, 196, 10]",106,False,8
1479513000475331172,,257078,,1479513000,475194473,'',,"[186, 13, 40, 0, 0, 0, 0, 0]",117,False,8
1479513000475984637,,257079,,1479513000,475902791,'',,"[185, 255, 21, 0, 0, 0, 0, 0]",108,False,4
1479513000476188352,,257080,,1479513000,476144465,'',,"[34, 0, 233, 255, 242, 3, 0, 0]",107,False,6
1479513000476466953,,257081,,1479513000,476411502,'',,"[12, 0, 0, 0, 227, 12, 0, 128]",101,False,8
1479513000476718745,,257082,,1479513000,476672374,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000478819826,,257083,,1479513000,478769061,'',,"[202, 10, 205, 10, 196, 10, 205, 10]",106,False,8
1479513000481381422,,257084,,1479513000,481336330,'',,"[143, 3, 0, 0, 0, 0, 0, 0]",114,False,2
1479513000482719281,,257085,,1479513000,482681688,'',,"[162, 37, 0, 0, 162, 37, 0, 128]",97,False,8
1479513000485967679,,257086,,1479513000,485921935,'',,"[41, 13, 42, 0, 0, 0, 0, 0]",117,False,8
1479513000486184584,,257087,,1479513000,486143761,'',,"[163, 45, 0, 0, 163, 45, 0, 128]",99,False,8
1479513000486352092,,257088,,1479513000,486316477,'',,"[192, 255, 18, 0, 0, 0, 0, 0]",108,False,4
1479513000486574070,,257089,,1479513000,486533666,'',,"[40, 0, 235, 255, 16, 4, 0, 0]",107,False,6
1479513000488933681,,257090,,1479513000,488894295,'',,"[0, 0, 0, 16, 5, 0, 255, 171]",116,False,8
1479513000490810598,,257091,,1479513000,490771960,'',,"[205, 10, 201, 10, 188, 10, 194, 10]",106,False,8
1479513000492404637,,257092,,1479513000,492363175,'',,"[170, 0, 0, 0, 0, 0, 0, 0]",115,False,8
1479513000495469029,,257093,,1479513000,495409608,'',,"[41, 13, 42, 0, 0, 0, 0, 0]",117,False,8
1479513000496117874,,257094,,1479513000,496076309,'',,"[203, 255, 17, 0, 0, 0, 0, 0]",108,False,4
1479513000496420896,,257095,,1479513000,496378657,'',,"[12, 0, 0, 0, 227, 12, 0, 128]",101,False,8
1479513000496646160,,257096,,1479513000,496600544,'',,"[39, 0, 239, 255, 242, 3, 0, 0]",107,False,6
1479513000496923545,,257097,,1479513000,496858929,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000498616840,,257098,,1479513000,498565832,'',,"[201, 10, 200, 10, 185, 10, 195, 10]",106,False,8
1479513000501289967,,257099,,1479513000,501236367,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000502724084,,257100,,1479513000,502682490,'',,"[197, 37, 0, 0, 197, 37, 0, 128]",97,False,8
1479513000506146732,,257101,,1479513000,506081586,'',,"[218, 255, 16, 0, 0, 0, 0, 0]",108,False,4
1479513000506309501,,257102,,1479513000,506261100,'',,"[155, 45, 0, 0, 155, 45, 0, 128]",99,False,8
1479513000506531941,,257103,,1479513000,506485541,'',,"[70, 12, 44, 0, 0, 0, 0, 0]",117,False,8
1479513000506755066,,257104,,1479513000,506713185,'',,"[29, 0, 243, 255, 242, 3, 0, 0]",107,False,6
1479513000508919007,,257105,,1479513000,508860041,'',,"[0, 0, 0, 16, 3, 0, 255, 171]",116,False,8
1479513000510566711,,257106,,1479513000,510514718,'',,"[203, 10, 200, 10, 183, 10, 192, 10]",106,False,8
1479513000511423960,,257107,,1479513000,511326320,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000515276764,,257108,,1479513000,515193182,'',,"[155, 11, 45, 0, 0, 0, 0, 0]",117,False,8
1479513000516393685,,257109,,1479513000,516343479,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000516602672,,257110,,1479513000,516566224,'',,"[12, 0, 0, 0, 226, 12, 0, 128]",101,False,8
1479513000516961829,,257111,,1479513000,516922581,'',,"[230, 255, 14, 0, 0, 0, 0, 0]",108,False,4
1479513000517219658,,257112,,1479513000,517187868,'',,"[17, 0, 245, 255, 213, 3, 0, 0]",107,False,6
1479513000518625088,,257113,,1479513000,518540691,'',,"[200, 10, 199, 10, 194, 10, 197, 10]",106,False,8
1479513000522802356,,257114,,1479513000,522728624,'',,"[152, 37, 0, 0, 152, 37, 0, 128]",97,False,8
1479513000526235908,,257115,,1479513000,526129599,'',,"[234, 255, 12, 0, 0, 0, 0, 0]",108,False,4
1479513000526351574,,257116,,1479513000,526290084,'',,"[187, 45, 0, 0, 187, 45, 0, 128]",99,False,8
1479513000526459650,,257117,,1479513000,526420947,'',,"[9, 0, 244, 255, 203, 3, 0, 0]",107,False,6
1479513000527869204,,257118,,1479513000,527813746,'',,"[155, 11, 45, 0, 0, 0, 0, 0]",117,False,8
1479513000529161596,,257119,,1479513000,529076364,'',,"[0, 0, 0, 16, 2, 0, 255, 171]",116,False,8
1479513000530840067,,257120,,1479513000,530753701,'',,"[200, 10, 196, 10, 185, 10, 202, 10]",106,False,8
1479513000535232615,,257121,,1479513000,535186772,'',,"[204, 10, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000536232388,,257122,,1479513000,536182558,'',,"[236, 255, 11, 0, 0, 0, 0, 0]",108,False,4
1479513000536481159,,257123,,1479513000,536443641,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000536736464,,257124,,1479513000,536706993,'',,"[11, 0, 0, 0, 226, 12, 255, 128]",101,False,8
1479513000536964149,,257125,,1479513000,536930241,'',,"[9, 0, 241, 255, 213, 3, 0, 0]",107,False,6
1479513000538518532,,257126,,1479513000,538453068,'',,"[201, 10, 200, 10, 189, 10, 203, 10]",106,False,8
1479513000542793265,,257127,,1479513000,542733522,'',,"[173, 37, 0, 0, 173, 37, 0, 128]",97,False,8
1479513000546060357,,257128,,1479513000,545977900,'',,"[45, 10, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000546161811,,257129,,1479513000,546122630,'',,"[238, 255, 11, 0, 0, 0, 0, 0]",108,False,4
1479513000546390503,,257130,,1479513000,546350083,'',,"[107, 45, 0, 0, 107, 45, 0, 128]",99,False,8
1479513000546603367,,257131,,1479513000,546564980,'',,"[15, 0, 238, 255, 203, 3, 0, 0]",107,False,6
1479513000548965940,,257132,,1479513000,548859413,'',,"[0, 0, 0, 16, 2, 0, 255, 171]",116,False,8
1479513000550822047,,257133,,1479513000,550777415,'',,"[204, 10, 202, 10, 189, 10, 199, 10]",106,False,8
1479513000551357561,,257134,,1479513000,551314117,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000555446263,,257135,,1479513000,555408813,'',,"[45, 10, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000556180390,,257136,,1479513000,556144102,'',,"[240, 255, 13, 0, 0, 0, 0, 0]",108,False,4
1479513000556444378,,257137,,1479513000,556408687,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000556716205,,257138,,1479513000,556669247,'',,"[11, 0, 0, 0, 225, 12, 255, 128]",101,False,8
1479513000556929255,,257139,,1479513000,556892544,'',,"[23, 0, 236, 255, 233, 3, 0, 0]",107,False,6
1479513000558730767,,257140,,1479513000,558690114,'',,"[200, 10, 202, 10, 185, 10, 205, 10]",106,False,8
1479513000561453100,,257141,,1479513000,561409369,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000562995685,,257142,,1479513000,562769908,'',,"[171, 37, 0, 0, 171, 37, 0, 128]",97,False,8
1479513000567294222,,257143,,1479513000,566264397,'',,"[146, 9, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000567301744,,257144,,1479513000,566438596,'',,"[163, 45, 0, 0, 163, 45, 0, 128]",99,False,8
1479513000567306730,,257145,,1479513000,566607839,'',,"[250, 255, 18, 0, 0, 0, 0, 0]",108,False,4
1479513000567311796,,257146,,1479513000,566829843,'',,"[27, 0, 237, 255, 223, 3, 0, 0]",107,False,6
1479513000568974460,,257147,,1479513000,568902358,'',,"[0, 0, 0, 16, 3, 0, 255, 171]",116,False,8
1479513000570660722,,257148,,1479513000,570595142,'',,"[197, 10, 202, 10, 187, 10, 200, 10]",106,False,8
1479513000575341195,,257149,,1479513000,575217430,'',,"[40, 9, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000576184304,,257150,,1479513000,576140246,'',,"[9, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000576488933,,257151,,1479513000,576408552,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000576711125,,257152,,1479513000,576669142,'',,"[25, 0, 242, 255, 193, 3, 0, 0]",107,False,6
1479513000576938265,,257153,,1479513000,576895330,'',,"[11, 0, 0, 0, 224, 12, 0, 128]",101,False,8
1479513000578566053,,257154,,1479513000,578495042,'',,"[195, 10, 201, 10, 184, 10, 207, 10]",106,False,8
1479513000581397197,,257155,,1479513000,581343690,'',,"[143, 3, 0, 0, 0, 0, 0, 0]",114,False,2
1479513000582843228,,257156,,1479513000,582805054,'',,"[119, 37, 0, 0, 119, 37, 0, 128]",97,False,8
1479513000586200266,,257157,,1479513000,586146810,'',,"[40, 9, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000586397496,,257158,,1479513000,586361565,'',,"[163, 45, 0, 0, 163, 45, 0, 128]",99,False,8
1479513000586580670,,257159,,1479513000,586540639,'',,"[26, 0, 29, 0, 0, 0, 0, 0]",108,False,4
1479513000586794047,,257160,,1479513000,586755742,'',,"[18, 0, 246, 255, 213, 3, 0, 0]",107,False,6
1479513000588981872,,257161,,1479513000,588942604,'',,"[0, 0, 0, 16, 4, 0, 255, 171]",116,False,8
1479513000590847248,,257162,,1479513000,590811508,'',,"[194, 10, 199, 10, 187, 10, 201, 10]",106,False,8
1479513000595234527,,257163,,1479513000,595187770,'',,"[108, 8, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000596282618,,257164,,1479513000,596228558,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000596452629,,257165,,1479513000,596408546,'',,"[34, 0, 28, 0, 0, 0, 0, 0]",108,False,4
1479513000596795417,,257166,,1479513000,596710161,'',,"[11, 0, 0, 0, 224, 12, 0, 128]",101,False,8
1479513000596972981,,257167,,1479513000,596929957,'',,"[10, 0, 245, 255, 193, 3, 0, 0]",107,False,6
1479513000598457370,,257168,,1479513000,598407385,'',,"[196, 10, 197, 10, 186, 10, 211, 10]",106,False,8
1479513000601453069,,257169,,1479513000,601410399,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000602890580,,257170,,1479513000,602856388,'',,"[173, 37, 0, 0, 173, 37, 0, 128]",97,False,8
1479513000606018366,,257171,,1479513000,605941545,'',,"[208, 7, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000606363674,,257172,,1479513000,606318871,'',,"[179, 45, 0, 0, 179, 45, 0, 128]",99,False,8
1479513000606546561,,257173,,1479513000,606500938,'',,"[35, 0, 23, 0, 0, 0, 0, 0]",108,False,4
1479513000606787011,,257174,,1479513000,606740342,'',,"[1, 0, 244, 255, 203, 3, 0, 0]",107,False,6
1479513000608956212,,257175,,1479513000,608904018,'',,"[0, 0, 0, 16, 3, 0, 255, 171]",116,False,8
1479513000610657937,,257176,,1479513000,610561366,'',,"[200, 10, 201, 10, 186, 10, 186, 10]",106,False,8
1479513000611567986,,257177,,1479513000,611498997,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000615915815,,257178,,1479513000,615830723,'',,"[208, 7, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000616610628,,257179,,1479513000,616566431,'',,"[11, 0, 0, 0, 223, 12, 1, 128]",101,False,8
1479513000617218039,,257180,,1479513000,617180570,'',,"[34, 0, 19, 0, 0, 0, 0, 0]",108,False,4
1479513000617481899,,257181,,1479513000,617441561,'',,"[249, 255, 243, 255, 184, 3, 0, 0]",107,False,6
1479513000618029134,,257182,,1479513000,617985898,'',,"[3, 254, 59, 254, 15, 254, 129, 0]",112,False,8
1479513000618722561,,257183,,1479513000,618688130,'',,"[197, 10, 196, 10, 190, 10, 196, 10]",106,False,8
1479513000622949498,,257184,,1479513000,622903050,'',,"[160, 37, 0, 0, 160, 37, 0, 128]",97,False,8
1479513000626346464,,257185,,1479513000,626271839,'',,"[32, 0, 20, 0, 0, 0, 0, 0]",108,False,4
1479513000626536766,,257186,,1479513000,626499729,'',,"[139, 45, 0, 0, 139, 45, 0, 128]",99,False,8
1479513000626748388,,257187,,1479513000,626714490,'',,"[243, 255, 245, 255, 213, 3, 0, 0]",107,False,6
1479513000627494858,,257188,,1479513000,627455764,'',,"[125, 7, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000628990728,,257189,,1479513000,628930791,'',,"[0, 0, 0, 16, 8, 0, 255, 171]",116,False,8
1479513000630897209,,257190,,1479513000,630817249,'',,"[196, 10, 197, 10, 187, 10, 201, 10]",106,False,8
1479513000635329674,,257191,,1479513000,635217613,'',,"[244, 6, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000636275511,,257192,,1479513000,636233646,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000636468420,,257193,,1479513000,636415427,'',,"[29, 0, 22, 0, 0, 0, 0, 0]",108,False,4
1479513000636716358,,257194,,1479513000,636679063,'',,"[11, 0, 0, 0, 222, 12, 1, 128]",101,False,8
1479513000637051828,,257195,,1479513000,636940529,'',,"[245, 255, 249, 255, 193, 3, 0, 0]",107,False,6
1479513000638530149,,257196,,1479513000,638448308,'',,"[191, 10, 196, 10, 189, 10, 201, 10]",106,False,8
1479513000642986208,,257197,,1479513000,642913980,'',,"[198, 37, 0, 0, 198, 37, 0, 128]",97,False,8
1479513000646253551,,257198,,1479513000,646170510,'',,"[244, 6, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000646345970,,257199,,1479513000,646306798,'',,"[27, 0, 23, 0, 0, 0, 0, 0]",108,False,4
1479513000646602275,,257200,,1479513000,646565244,'',,"[235, 45, 0, 0, 235, 45, 0, 128]",99,False,8
1479513000646768629,,257201,,1479513000,646734716,'',,"[254, 255, 253, 255, 193, 3, 0, 0]",107,False,6
1479513000648966000,,257202,,1479513000,648910977,'',,"[0, 0, 0, 16, 9, 0, 255, 171]",116,False,8
1479513000650869210,,257203,,1479513000,650817257,'',,"[192, 10, 201, 10, 192, 10, 201, 10]",106,False,8
1479513000651546768,,257204,,1479513000,651501459,'',,"[12, 0, 0, 0, 0, 0, 0, 0]",103,False,1
1479513000655227046,,257205,,1479513000,655179808,'',,"[115, 6, 46, 0, 0, 0, 0, 0]",117,False,8
1479513000656258869,,257206,,1479513000,656230688,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000656447713,,257207,,1479513000,656406917,'',,"[25, 0, 24, 0, 0, 0, 0, 0]",108,False,4
1479513000656657193,,257208,,1479513000,656619667,'',,"[6, 0, 253, 255, 203, 3, 0, 0]",107,False,6
1479513000656966533,,257209,,1479513000,656929077,'',,"[11, 0, 0, 0, 221, 12, 1, 128]",101,False,8
1479513000658467372,,257210,,1479513000,658427898,'',,"[194, 10, 197, 10, 196, 10, 199, 10]",106,False,8
1479513000661659718,,257211,,1479513000,661607550,'',,"[0, 1, 0, 192, 3, 0, 0, 0]",105,False,5
1479513000663004389,,257212,,1479513000,662956708,'',,"[173, 37, 0, 0, 173, 37, 0, 128]",97,False,8
1479513000665984458,,257213,,1479513000,665916548,'',,"[235, 5, 47, 0, 0, 0, 0, 0]",117,False,8
1479513000666518678,,257214,,1479513000,666455889,'',,"[203, 45, 0, 0, 203, 45, 0, 128]",99,False,8
1479513000666900514,,257215,,1479513000,666857256,'',,"[27, 0, 25, 0, 0, 0, 0, 0]",108,False,4
1479513000667137475,,257216,,1479513000,667098141,'',,"[10, 0, 251, 255, 203, 3, 0, 0]",107,False,6
1479513000669038834,,257217,,1479513000,668954839,'',,"[0, 0, 0, 16, 12, 0, 255, 171]",116,False,8
1479513000670904587,,257218,,1479513000,670841509,'',,"[195, 10, 201, 10, 190, 10, 195, 10]",106,False,8
1479513000672907736,,257219,,1479513000,672862610,'',,"[234, 0, 236, 0, 232, 0, 229, 0]",113,False,8
1479513000675524661,,257220,,1479513000,675434435,'',,"[235, 5, 47, 0, 0, 0, 0, 0]",117,False,8
1479513000676303299,,257221,,1479513000,676253961,'',,"[3, 254, 59, 254, 15, 254, 1, 1]",112,False,8
1479513000676466153,,257222,,1479513000,676430735,'',,"[38, 0, 26, 0, 0, 0, 0, 0]",108,False,4
1479513000676915915,,257223,,1479513000,676876315,'',,"[8, 0, 248, 255, 213, 3, 0, 0]",107,False,6
1479513000677400849,,257224,,1479513000,677362571,'',,"[11, 0, 0, 0, 220, 12, 254, 128]",101,False,8
1479513000678480479,,257225,,1479513000,678409748,'',,"[194, 10, 199, 10, 190, 10, 194, 10]",106,False,8
1479513000681951195,,257226,,1479513000,681909394,'',,"[143, 3, 0, 0, 0, 0, 0, 0]",114,False,2
1479513000683002001,,257227,,1479513000,682962529,'',,"[170, 37, 0, 0, 170, 37, 0, 128]",97,False,8
1479513000685959906,,257228,,1479513000,685882642,'',,"[116, 5, 47, 0, 0, 0, 0, 0]",117,False,8
1479513000686502460,,257229,,1479513000,686464565,'',,"[171, 45, 0, 0, 171, 45, 0, 128]",99,False,8
